,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,is_train,saleprice
955,1300,902201120,20,RM,50.0,6000,Pave,None,16,Lvl,16,Inside,9,OldTown,Norm,Norm,1Fam,1Story,25,25,1948,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,104.0,16.0,169.0,516.0,789.0,GasA,25,1,25.0,789,0,0,789,0.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,1.0,250.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,4,2008,WD ,1,115000.0
956,2505,533206040,120,FV,34.0,3628,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,1Story,49,25,2004,2004,Gable,CompShg,MetalSd,MetalSd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1143.0,1143.0,GasA,25,1,25.0,1143,0,0,1143,0.0,0.0,1,1,1,1,16,5,49,1,16.0,Attchd,4.0,2.0,588.0,9.0,9.0,1,0,191,0,0,0,0,0.0,0.0,None,0,5,2006,WD ,1,176400.0
957,582,534127170,20,RL,68.0,9156,Pave,None,9,Lvl,16,Inside,9,NWAmes,PosN,Norm,1Fam,1Story,36,49,1968,1968,Hip,CompShg,BrkFace,BrkFace,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1489.0,1489.0,GasA,16,1,25.0,1489,0,0,1489,0.0,0.0,2,0,3,1,16,7,49,1,16.0,Attchd,4.0,2.0,462.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,8,2009,WD ,1,185750.0
958,1458,907254020,60,RL,73.0,9066,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,2Story,64,25,1999,2000,Gable,CompShg,VinylSd,VinylSd,1,320.0,16,9,PConc,16.0,9.0,4.0,36.0,668.0,1.0,0.0,336.0,1004.0,GasA,25,1,25.0,1004,848,0,1852,0.0,0.0,2,1,3,1,16,7,49,2,9.0,Attchd,9.0,3.0,660.0,9.0,9.0,1,224,106,0,0,0,0,0.0,16.0,None,0,12,2008,WD ,1,230000.0
959,281,908203100,20,RL,64.0,6410,Pave,None,16,HLS,16,Inside,9,Edwards,Norm,Norm,1Fam,1Story,16,25,1958,1958,Hip,CompShg,WdShing,Wd Shng,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,960.0,960.0,GasA,25,1,25.0,960,0,0,960,0.0,0.0,1,0,3,1,9,5,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,9.0,None,0,5,2010,WD ,1,90000.0
961,2298,923230180,85,RL,54.0,7244,Pave,None,16,Lvl,16,Inside,9,Mitchel,Norm,Norm,1Fam,SFoyer,25,49,1970,1970,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,16,CBlock,16.0,9.0,9.0,25.0,619.0,1.0,0.0,149.0,768.0,GasA,25,1,25.0,768,0,0,768,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Detchd,1.0,2.0,624.0,9.0,9.0,1,104,0,0,0,0,0,0.0,0.0,None,0,4,2007,WD ,1,129500.0
962,2580,535180020,20,RL,72.0,10152,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1956,1994,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,9.0,16.0,914.0,1.0,0.0,210.0,1124.0,GasA,25,1,25.0,1124,0,0,1124,1.0,0.0,1,0,3,1,9,6,49,1,9.0,Attchd,9.0,1.0,353.0,9.0,9.0,1,0,211,180,0,142,0,0.0,0.0,None,0,5,2006,WD ,1,153000.0
963,568,533210020,160,FV,30.0,3000,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,2Story,36,25,2009,2009,Gable,CompShg,VinylSd,VinylSd,1,76.0,16,9,PConc,16.0,9.0,9.0,36.0,294.0,1.0,0.0,318.0,612.0,GasA,25,1,25.0,612,612,0,1224,0.0,0.0,2,1,2,1,16,4,49,0,0.0,Detchd,4.0,2.0,528.0,9.0,9.0,1,0,234,0,0,0,0,0.0,0.0,None,0,6,2009,New,1,173733.0
964,1807,531363020,20,RL,63.0,7500,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,36,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1100.0,1100.0,GasA,25,1,25.0,1100,0,0,1100,0.0,0.0,1,1,3,1,9,6,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,136,0,0,0,0,0.0,0.0,None,0,6,2007,New,1,146000.0
965,129,534431070,50,RL,120.0,17360,Pave,None,16,Lvl,16,Corner,9,NAmes,Artery,Norm,1Fam,1.5Fin,36,36,1949,1950,Gable,CompShg,MetalSd,MetalSd,1,340.0,9,16,CBlock,9.0,9.0,1.0,9.0,300.0,1.0,0.0,482.0,782.0,GasA,9,1,25.0,1019,537,0,1556,0.0,0.0,2,0,3,1,9,6,49,1,16.0,Attchd,1.0,2.0,470.0,9.0,9.0,1,0,0,150,0,0,0,0.0,0.0,None,0,1,2010,WD ,1,172500.0
966,2294,923229100,80,RL,68.0,15957,Pave,None,9,Low,16,Corner,16,Mitchel,Norm,Norm,1Fam,SLvl,36,36,1977,1977,Gable,CompShg,HdBoard,Plywood,0,0.0,9,9,PConc,16.0,9.0,16.0,36.0,1148.0,1.0,0.0,96.0,1244.0,GasA,9,1,25.0,1356,0,0,1356,2.0,0.0,2,0,3,1,9,6,49,1,9.0,Attchd,9.0,2.0,528.0,9.0,9.0,1,1424,0,0,0,0,0,0.0,9.0,None,0,9,2007,WD ,1,188000.0
967,1860,533254130,20,RL,80.0,9600,Pave,None,16,Lvl,16,FR2,9,Veenker,Feedr,Norm,1Fam,1Story,36,64,1976,1976,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,CBlock,16.0,9.0,16.0,25.0,978.0,1.0,0.0,284.0,1262.0,GasA,25,1,25.0,1262,0,0,1262,0.0,1.0,2,0,3,1,9,6,49,1,9.0,Attchd,4.0,2.0,460.0,9.0,9.0,1,298,0,0,0,0,0,0.0,0.0,None,0,5,2007,WD ,1,181500.0
968,839,907131090,60,RL,43.0,10667,Pave,None,4,Lvl,16,CulDSac,9,CollgCr,PosN,Norm,1Fam,2Story,49,36,1996,1996,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,385.0,25.0,344.0,70.0,799.0,GasA,25,1,25.0,827,834,0,1661,1.0,0.0,2,1,3,1,16,6,49,1,9.0,Attchd,4.0,2.0,550.0,9.0,9.0,1,158,61,0,0,0,0,0.0,0.0,None,0,4,2009,ConLw,1,212000.0
969,2349,527355060,60,RL,81.0,10530,Pave,None,16,Lvl,16,Inside,9,NWAmes,PosA,Norm,1Fam,2Story,49,25,1978,1978,Gable,CompShg,Plywood,Plywood,1,68.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,945.0,945.0,GasA,9,1,25.0,945,912,0,1857,0.0,0.0,2,1,4,1,9,8,49,1,9.0,Attchd,4.0,2.0,482.0,9.0,9.0,1,400,105,0,0,0,0,0.0,16.0,None,0,7,2006,WD ,1,188900.0
970,1903,534450110,20,RL,50.0,5000,Pave,None,16,Lvl,16,Inside,9,BrkSide,Norm,Norm,1Fam,1Story,9,9,1946,1950,Gable,CompShg,WdShing,Wd Shng,0,0.0,4,4,CBlock,4.0,4.0,1.0,4.0,299.0,1.0,0.0,367.0,666.0,GasA,4,0,25.0,666,0,0,666,0.0,1.0,1,0,2,1,16,4,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,0,0,52,0,0,0,0,0.0,9.0,None,0,4,2007,WD ,1,64500.0
971,234,905352140,60,RL,68.0,17082,Pave,None,9,Low,16,CulDSac,16,ClearCr,Norm,Norm,1Fam,2Story,36,25,1978,1992,Gable,CompShg,VinylSd,VinylSd,1,288.0,9,9,PConc,16.0,9.0,9.0,25.0,964.0,1.0,0.0,153.0,1117.0,GasA,25,1,25.0,1117,864,0,1981,1.0,0.0,2,1,4,1,16,8,49,1,9.0,Attchd,9.0,2.0,522.0,9.0,9.0,1,336,104,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,230000.0
972,2172,908127060,50,RL,74.0,16287,Pave,None,16,Lvl,16,Inside,9,Edwards,Norm,Norm,1Fam,1.5Fin,25,36,1925,1950,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,16,CBlock,9.0,9.0,1.0,25.0,130.0,16.0,105.0,666.0,901.0,GasA,9,1,25.0,901,450,0,1351,1.0,0.0,1,0,3,1,9,7,49,1,16.0,Detchd,1.0,2.0,576.0,9.0,9.0,0,0,0,43,0,100,0,0.0,0.0,None,0,7,2007,WD ,1,122000.0
973,2588,535325340,20,RL,65.0,11050,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,25,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,CBlock,9.0,9.0,1.0,4.0,488.0,1.0,0.0,517.0,1005.0,GasA,25,1,25.0,1005,0,0,1005,0.0,0.0,1,0,2,1,9,6,49,1,9.0,Attchd,1.0,1.0,319.0,9.0,9.0,1,0,0,0,0,288,0,0.0,0.0,None,0,7,2006,WD ,1,133500.0
974,1289,902105020,50,RM,60.0,10440,Pave,Grvl,16,Lvl,16,Corner,9,OldTown,Norm,Norm,1Fam,1.5Fin,36,49,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,0,0.0,16,16,BrkTil,16.0,9.0,1.0,4.0,493.0,1.0,0.0,1017.0,1510.0,GasW,25,1,25.0,1584,1208,0,2792,0.0,0.0,2,0,5,1,9,8,16,2,9.0,Detchd,1.0,2.0,520.0,4.0,9.0,1,0,547,0,0,480,0,0.0,9.0,Shed,1150,6,2008,WD ,1,256000.0
975,1596,923225200,160,RM,41.0,2665,Pave,None,16,Lvl,16,Inside,9,MeadowV,Norm,Norm,TwnhsE,2Story,25,49,1976,1976,Gable,CompShg,CemntBd,CmentBd,0,0.0,9,9,PConc,16.0,9.0,1.0,25.0,318.0,1.0,0.0,232.0,550.0,GasA,9,1,25.0,925,550,0,1475,0.0,0.0,2,0,4,1,9,6,49,1,9.0,Attchd,1.0,1.0,336.0,9.0,9.0,1,92,26,0,0,0,0,0.0,0.0,None,0,5,2008,WD ,1,129500.0
976,264,907250030,20,RL,80.0,10389,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,64,25,2003,2003,Hip,CompShg,CemntBd,CmentBd,1,320.0,16,9,PConc,16.0,9.0,1.0,36.0,1682.0,1.0,0.0,296.0,1978.0,GasA,25,1,25.0,1978,0,0,1978,1.0,0.0,2,1,3,1,16,8,49,1,16.0,Attchd,4.0,3.0,850.0,9.0,9.0,1,188,25,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,318000.0
977,451,528172060,20,RL,70.0,9658,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,1Story,64,25,2006,2006,Gable,CompShg,VinylSd,VinylSd,1,383.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1598.0,1598.0,GasA,16,1,25.0,1606,0,0,1606,0.0,0.0,2,0,3,1,16,6,49,1,16.0,Attchd,4.0,3.0,871.0,9.0,9.0,1,230,60,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,255900.0
978,536,531363050,20,RL,63.0,7500,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,1Fam,1Story,36,25,2004,2004,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1158.0,1158.0,GasA,25,1,25.0,1158,0,0,1158,0.0,0.0,1,1,3,1,16,5,49,0,0.0,None,0.0,0.0,0.0,0.0,0.0,1,0,50,0,0,0,0,0.0,0.0,None,0,8,2009,WD ,1,143500.0
979,43,528138020,20,RL,79.0,14122,Pave,None,9,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,1Story,64,25,2005,2006,Hip,CompShg,CemntBd,CmentBd,1,240.0,16,9,PConc,25.0,9.0,1.0,36.0,28.0,1.0,0.0,1794.0,1822.0,GasA,25,1,25.0,1822,0,0,1822,0.0,0.0,2,0,3,1,25,8,49,1,16.0,Attchd,4.0,3.0,678.0,9.0,9.0,1,0,119,0,0,0,0,0.0,0.0,None,0,2,2010,WD ,1,259000.0
980,2223,909428120,20,RL,68.0,21000,Pave,None,16,Bnk,16,Corner,9,Crawfor,Norm,Norm,1Fam,1Story,36,25,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,1,184.0,9,16,CBlock,16.0,9.0,4.0,25.0,35.0,9.0,869.0,905.0,1809.0,GasA,9,1,25.0,2259,0,0,2259,1.0,0.0,2,0,3,1,16,7,49,2,16.0,Basment,1.0,2.0,450.0,9.0,9.0,1,166,120,192,0,0,0,0.0,9.0,None,0,10,2007,COD,1,217000.0
981,2009,903206170,50,RL,70.0,8737,Pave,None,9,Bnk,16,Inside,9,BrkSide,Norm,Norm,1Fam,1.5Fin,36,49,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,0,0.0,9,9,BrkTil,16.0,9.0,1.0,9.0,300.0,1.0,0.0,765.0,1065.0,GasA,25,1,16.0,915,720,0,1635,0.0,0.0,1,1,3,1,9,6,49,1,16.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,38,0,144,0,0,0.0,0.0,None,0,5,2007,WD ,1,210000.0
982,394,527402220,20,RL,68.0,8750,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,25,36,1970,1970,Gable,CompShg,MetalSd,MetalSd,1,76.0,9,9,CBlock,9.0,9.0,1.0,16.0,828.0,1.0,0.0,174.0,1002.0,GasA,9,1,25.0,1002,0,0,1002,1.0,0.0,1,0,3,1,9,5,49,0,0.0,Detchd,1.0,2.0,902.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,8,2009,WD ,1,148500.0
983,1738,528222050,60,RL,73.0,8499,Pave,None,9,Lvl,16,Inside,9,Gilbert,Norm,Norm,1Fam,2Story,36,25,2006,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,9,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,616.0,616.0,GasA,25,1,25.0,616,796,0,1412,0.0,0.0,2,1,3,1,16,6,49,1,16.0,BuiltIn,9.0,2.0,432.0,9.0,9.0,1,0,36,0,0,0,0,0.0,0.0,None,0,3,2007,New,1,156932.0
984,1196,534225110,90,RL,72.0,11072,Pave,None,9,Lvl,16,Inside,9,NAmes,Norm,Norm,Duplex,1Story,25,25,1965,1965,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1728.0,1728.0,GasA,9,1,25.0,1728,0,0,1728,0.0,0.0,2,0,6,2,9,10,49,0,0.0,Detchd,1.0,2.0,576.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,11,2008,WD ,1,145000.0
985,828,906380210,20,RL,64.0,6762,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,902.0,1.0,0.0,380.0,1282.0,GasA,25,1,25.0,1290,0,0,1290,1.0,0.0,2,0,2,1,16,6,49,1,16.0,Attchd,4.0,2.0,662.0,9.0,9.0,1,168,0,0,0,0,0,0.0,0.0,None,0,5,2009,WD ,1,200000.0
986,1694,528106110,20,RL,105.0,15431,Pave,None,16,Lvl,16,Inside,9,NridgHt,Norm,Norm,1Fam,1Story,100,25,2005,2006,Hip,CompShg,VinylSd,VinylSd,1,400.0,25,9,PConc,25.0,9.0,16.0,36.0,1430.0,1.0,0.0,564.0,1994.0,GasA,25,1,25.0,2046,0,0,2046,1.0,0.0,2,1,2,1,25,7,49,2,16.0,Attchd,9.0,3.0,878.0,9.0,9.0,1,188,65,0,0,175,0,0.0,0.0,None,0,8,2007,WD ,1,450000.0
987,571,533213040,160,FV,34.0,3230,Pave,Pave,16,Lvl,16,Inside,9,Somerst,Norm,Norm,TwnhsE,2Story,36,25,1999,1999,Gable,CompShg,MetalSd,MetalSd,1,894.0,9,9,PConc,16.0,9.0,1.0,36.0,381.0,1.0,0.0,348.0,729.0,GasA,16,1,25.0,742,729,0,1471,0.0,0.0,2,1,3,1,9,6,49,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,24,0,0,0,0,0.0,0.0,None,0,3,2009,WD ,1,172500.0
988,1192,534177180,60,RL,90.0,10800,Pave,None,16,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,2Story,36,49,1974,1997,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,9.0,9.0,1.0,25.0,956.0,9.0,182.0,384.0,1522.0,GasA,9,1,25.0,1548,1066,0,2614,0.0,0.0,2,1,4,1,9,9,49,1,9.0,Attchd,4.0,2.0,624.0,9.0,9.0,1,38,243,0,0,0,0,0.0,0.0,None,0,6,2008,WD ,1,240000.0
989,1806,528482090,60,FV,102.0,11143,Pave,None,9,Lvl,16,Corner,9,Somerst,Norm,Norm,1Fam,2Story,64,25,2004,2005,Gable,CompShg,CemntBd,CmentBd,0,0.0,16,9,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1580.0,1580.0,GasA,25,1,25.0,1580,886,0,2466,0.0,0.0,3,0,4,1,16,8,49,1,16.0,Attchd,4.0,2.0,610.0,9.0,9.0,1,159,214,0,0,0,0,0.0,0.0,None,0,12,2007,WD ,1,340000.0
990,962,916386140,20,RL,73.0,8925,Pave,None,9,HLS,16,Inside,9,Timber,Norm,Norm,1Fam,1Story,64,25,2007,2007,Gable,CompShg,VinylSd,VinylSd,0,0.0,16,9,PConc,16.0,9.0,9.0,36.0,16.0,1.0,0.0,1450.0,1466.0,GasA,25,1,25.0,1466,0,0,1466,0.0,0.0,2,0,3,1,16,7,49,0,0.0,Attchd,9.0,3.0,610.0,9.0,9.0,1,100,18,0,0,0,0,0.0,0.0,None,0,7,2009,WD ,1,201000.0
991,2142,907203110,20,RL,120.0,10356,Pave,None,16,Lvl,16,Corner,9,CollgCr,Norm,Norm,1Fam,1Story,25,36,1975,1975,Gable,CompShg,HdBoard,HdBoard,0,0.0,9,9,CBlock,9.0,9.0,9.0,16.0,716.0,1.0,0.0,253.0,969.0,GasA,9,1,25.0,969,0,0,969,0.0,0.0,1,1,3,1,9,5,49,0,0.0,Attchd,1.0,2.0,440.0,9.0,9.0,1,0,0,0,0,0,0,0.0,9.0,None,0,1,2007,WD ,1,122000.0
992,1648,527302090,20,RL,93.0,12299,Pave,None,16,Lvl,16,Inside,9,NWAmes,Norm,Norm,1Fam,1Story,49,36,1978,1985,Gable,CompShg,Plywood,Plywood,1,67.0,9,9,CBlock,16.0,9.0,1.0,36.0,1328.0,1.0,0.0,201.0,1529.0,GasA,9,1,25.0,1664,0,0,1664,1.0,0.0,2,0,3,1,16,7,49,1,9.0,Attchd,9.0,2.0,663.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,9,2007,WD ,1,213000.0
993,618,534475250,20,RL,90.0,9900,Pave,None,16,Lvl,16,Inside,9,NAmes,Feedr,Norm,1Fam,1Story,36,25,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,0,0.0,16,9,CBlock,9.0,9.0,1.0,9.0,1173.0,1.0,0.0,507.0,1680.0,GasA,9,1,25.0,1691,0,0,1691,1.0,0.0,1,0,2,1,9,5,49,0,0.0,Attchd,1.0,2.0,550.0,16.0,9.0,1,0,67,260,0,0,0,0.0,9.0,None,0,4,2009,WD ,1,175000.0
994,2108,906380200,20,RL,64.0,6762,Pave,None,16,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2007,2007,Gable,CompShg,VinylSd,VinylSd,1,108.0,16,9,PConc,16.0,9.0,1.0,36.0,664.0,1.0,0.0,544.0,1208.0,GasA,25,1,25.0,1208,0,0,1208,1.0,0.0,2,0,2,1,16,6,49,0,0.0,Attchd,4.0,2.0,628.0,9.0,9.0,1,105,54,0,0,0,0,0.0,0.0,None,0,9,2007,New,1,195400.0
995,772,905103070,20,RL,75.0,11625,Pave,None,16,Lvl,16,Inside,9,Sawyer,Norm,Norm,1Fam,1Story,25,36,1967,1967,Hip,CompShg,HdBoard,HdBoard,1,172.0,9,9,CBlock,9.0,9.0,1.0,16.0,527.0,1.0,0.0,525.0,1052.0,GasA,9,1,25.0,1052,0,0,1052,0.0,0.0,1,1,3,1,9,6,49,1,1.0,Attchd,9.0,1.0,668.0,9.0,9.0,1,0,215,0,0,0,0,0.0,0.0,None,0,4,2009,WD ,1,113500.0
996,2672,903202120,50,RL,65.0,6435,Pave,None,16,Lvl,16,Inside,9,BrkSide,RRAn,Norm,1Fam,1.5Fin,36,25,1939,1950,Gable,CompShg,MetalSd,MetalSd,0,0.0,9,9,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,972.0,972.0,GasA,16,1,25.0,972,605,0,1577,0.0,0.0,1,0,3,1,4,6,49,1,16.0,Detchd,1.0,1.0,312.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2006,WD ,1,140200.0
997,2492,532376180,20,RL,65.0,8450,Pave,None,16,Lvl,16,Inside,9,Sawyer,RRAe,Norm,1Fam,1Story,25,36,1968,1968,Gable,CompShg,Plywood,Plywood,1,90.0,9,9,CBlock,9.0,9.0,1.0,16.0,162.0,9.0,270.0,450.0,882.0,GasA,9,1,25.0,909,0,0,909,0.0,0.0,1,0,3,1,9,5,49,0,0.0,Attchd,1.0,1.0,294.0,9.0,9.0,1,0,155,0,0,0,0,0.0,9.0,None,0,11,2006,COD,1,116000.0
998,2903,921205050,20,RL,88.0,11577,Pave,None,16,Lvl,16,Inside,9,Timber,Norm,Norm,1Fam,1Story,81,25,2005,2006,Hip,CompShg,VinylSd,VinylSd,1,382.0,25,9,PConc,16.0,9.0,16.0,36.0,1455.0,1.0,0.0,383.0,1838.0,GasA,25,1,25.0,1838,0,0,1838,1.0,0.0,2,0,3,1,25,9,49,1,16.0,Attchd,9.0,3.0,682.0,9.0,9.0,1,161,225,0,0,0,0,0.0,0.0,None,0,9,2006,New,1,359900.0
999,2783,907201160,60,RL,50.0,8340,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,2Story,36,36,1977,1977,Gable,CompShg,HdBoard,Plywood,1,62.0,9,9,CBlock,16.0,9.0,9.0,36.0,509.0,1.0,0.0,166.0,675.0,GasA,9,1,25.0,686,702,0,1388,0.0,0.0,1,1,3,1,9,6,49,0,0.0,Attchd,1.0,1.0,317.0,9.0,9.0,1,406,36,0,0,0,0,0.0,0.0,None,0,12,2006,WD ,1,157500.0
1000,786,905401100,20,RL,68.0,10708,Pave,None,9,Lvl,16,Inside,9,ClearCr,Norm,Norm,1Fam,1Story,25,25,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,0,0.0,16,9,CBlock,9.0,9.0,1.0,4.0,379.0,16.0,768.0,470.0,1617.0,GasA,25,1,16.0,1867,0,0,1867,1.0,0.0,1,0,2,1,9,7,49,3,16.0,Attchd,9.0,1.0,303.0,9.0,9.0,1,476,0,0,0,142,0,0.0,4.0,None,0,11,2009,COD,1,190000.0
1001,740,903230100,30,RM,60.0,6911,Pave,None,16,Lvl,16,FR2,9,BrkSide,Feedr,Norm,1Fam,1Story,25,25,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0.0,9,9,PConc,9.0,9.0,4.0,4.0,405.0,1.0,0.0,740.0,1145.0,GasA,9,1,25.0,1301,0,0,1301,0.0,0.0,1,0,2,1,4,5,36,0,0.0,Detchd,1.0,2.0,440.0,9.0,9.0,1,0,0,0,0,0,0,0.0,0.0,None,0,10,2009,WD ,1,100000.0
1002,2546,534403280,20,RL,80.0,8800,Pave,None,16,Lvl,16,Inside,9,NAmes,Norm,Norm,1Fam,1Story,36,36,1964,1964,Hip,CompShg,HdBoard,HdBoard,1,425.0,9,9,CBlock,9.0,9.0,1.0,16.0,553.0,1.0,0.0,698.0,1251.0,GasA,9,1,25.0,1251,0,0,1251,1.0,0.0,1,0,3,1,9,6,49,2,16.0,Attchd,4.0,1.0,461.0,9.0,9.0,1,0,116,0,0,0,0,0.0,9.0,Shed,700,3,2006,WD ,1,160000.0
1003,851,907194160,20,RL,65.0,10739,Pave,None,9,Lvl,16,Inside,9,CollgCr,Norm,Norm,1Fam,1Story,49,25,2002,2001,Gable,CompShg,VinylSd,VinylSd,1,68.0,16,9,PConc,16.0,9.0,1.0,36.0,1259.0,1.0,0.0,172.0,1431.0,GasA,25,1,25.0,1444,0,0,1444,1.0,0.0,2,0,3,1,16,6,49,0,0.0,Attchd,4.0,2.0,577.0,9.0,9.0,1,144,40,0,0,0,0,0.0,0.0,None,0,4,2009,WD ,1,203000.0
1004,1833,533120030,60,RL,68.0,9572,Pave,None,9,Lvl,16,Inside,9,NoRidge,Norm,Norm,1Fam,2Story,64,25,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,1,336.0,16,9,PConc,25.0,9.0,1.0,36.0,482.0,1.0,0.0,971.0,1453.0,GasA,25,1,25.0,1453,1357,0,2810,0.0,0.0,2,1,4,1,16,9,49,1,25.0,Attchd,4.0,2.0,750.0,16.0,16.0,1,500,0,0,0,0,0,0.0,0.0,None,0,6,2007,WD ,1,302000.0
1005,76,531451110,120,RL,50.0,8012,Pave,None,16,Lvl,16,Inside,9,SawyerW,Norm,Norm,TwnhsE,1Story,36,25,1980,1980,Gable,CompShg,Plywood,Plywood,0,0.0,9,9,CBlock,16.0,9.0,1.0,16.0,543.0,16.0,119.0,261.0,923.0,GasA,9,1,25.0,923,0,0,923,0.0,0.0,2,0,2,1,9,5,49,1,9.0,Attchd,4.0,1.0,264.0,9.0,9.0,1,80,0,0,0,0,0,0.0,0.0,None,0,5,2010,WD ,1,143000.0
